area;location;price;rooms;square_price;source;title
42;Opština Rakovica , Miljakovac , Velizara Stankovića;82900;1.0;1974;halooglasi;Miljakovac 42m2, II/V, lift, kod škole Ivo Andrić
102;Opština Stari grad , Gundulićev venac , Gundulićev venac;250000;3.0;2451;halooglasi;Prodaja stana Gundulićev venac
58;Opština Vračar , Cvetni trg , Kralja Milutina;280000;2.0;4828;halooglasi;2.0 Cvetni trg 58 m2, I/VI, cg, lift ID#1617
61;Opština Čukarica , Čukarička padina , Obalskih radnika;135000;2.5;2213;halooglasi;Čukarička padina 61m2(59+t) dvoiposoban
47;Opština Vračar , Crveni krst , Metohijska;150000;1.0;3191;halooglasi;Crveni krst, Metohijska, 47m2, 5/6
217;Opština Vračar , Neimar ,;918380;4.0;4232;halooglasi;Lux penthaus u srcu Neimara
107;Opština Vračar , Neimar ,;507130;3.0;4740;halooglasi;Lux novogradnja u srcu Neimara
148;Opština Vračar , Neimar ,;695100;4.0;4697;halooglasi;Lux novogradnja u srcu Neimara
54;Opština Čukarica , Sremčica , Dvoržakova;70000;2.5;1296;halooglasi;Sremčica, Dvoržakova, 54m2 ID#7697
30;Opština Zvezdara , Mirijevo , Dolačka;60000;1.0;2000;halooglasi;Zvezdara, Mirijevo, Dolačka, 30m2
68;Opština Palilula , Hadžipopovac , Zdravka Čelara;215000;3.0;3162;halooglasi;Zdravka Čelara, Hadžipopovac- Profesorska kolonija
71;Opština Zemun , Kalvarija , Mozerova;115000;3.0;1620;halooglasi;Mozerova, Kalvarija, Zemun ID#1387
41;Opština Zemun , Kalvarija , Lazara Savatića;100000;1.5;2439;halooglasi;Lazara Savatića, Kalvarija, Zemun ID#1378
56;Opština Zemun , Zemun polje , Burgerovih;91000;3.0;1625;halooglasi;Burgerovih, Zemun Polje, Zemun ID#1084
89;Opština Novi Beograd , Blok 45 (TC Enjub) , Jurija Gagarina;198900;3.0;2235;halooglasi;Blok 45, Jurija Gagarina, 3.0-adaptibilan ID#1010
85;Opština Palilula , Borča , 7. jula;108000;3.0;1271;halooglasi;Nov stan, odlična lokacija.
47;Opština Palilula , Višnjica , Višnjička;78000;2.5;1660;halooglasi;Višnjica
70;Opština Novi Beograd , Blok 23 , Bulevar Arsenija Čarnojevića;189000;3.0;2700;halooglasi;Blok 23, Bul. Arsenija Čarnojevića, 70m2, 3.0 ID#2
139;Opština Novi Beograd , Arena , Španskih boraca;340000;6.0;2451;halooglasi;Arena, 6,0 138,7m2, duplex, lift, podrum
200;Opština Savski venac , Dedinje ,;495000;4.0;2475;halooglasi;ID#24991, Prodaja, Stan, Dedinje, 200 m2
130;Opština Stari grad , Centar ,;546000;4.0;4200;halooglasi;ID#35889, Prodaja, Stan, Centar, 130 m2
159;Opština Voždovac , Voždovačka crkva ,;369900;4.0;2326;halooglasi;ID#44729, Prodaja, Stan, Voždovac, 159  m2
125;Opština Voždovac , Lekino brdo ,;370000;4.0;2960;halooglasi;Četvorosoban stan na Lekinom, retko u ponudi
44;Opština Novi Beograd , Blok 30 (B92) , Bulevar Mihajla Pupina;125000;2.0;2841;halooglasi;Blok 30 ID#4150
32;Opština Novi Beograd , Stari Merkator , Otona Župančiča;109000;1.5;3406;halooglasi;Stari Merkator, Otona Župančića, 32m2, 1.5 ID#2493
84;Opština Rakovica , Resnik , Jelezovačka;70000;3.0;833;halooglasi;RESNIK,Jelezovacka
55;Opština Savski venac , Dedinje , Teodora Drajzera;235000;2.0;4273;halooglasi;Dedinje
41;Opština Zvezdara , Mirijevo , Koste Nađa;99000;1.0;2415;halooglasi;Mirijevo, Koste Nađa, 41m2, 1/4
33;Opština Vračar , Kalenić pijaca , Hadži Prodanova;135000;1.0;4091;halooglasi;Vračar, salonac kod XIV gimnazije, 33m2, II/IV
24;Opština Zvezdara , Kluz ,;85000;0.5;3542;halooglasi;Garsonjera 24kvm+13kvm, Kluz, Zvezdara ID#1718
176;Opština Novi Beograd , Blok 21 , Bulevar Zorana Đinđića;625000;5.0;3551;halooglasi;Najlepši stan u Imelovoj zgradi sa dve garaže!
54;Opština Novi Beograd , Ledine ,;110700;3.0;2050;halooglasi;54m2 – Ledine – Crkva sv. Apos. Mateja
64;Opština Vračar , Južni bulevar , Južni bulevar;180000;2.0;2812;halooglasi;Vračar - Južni bulevar
56;Opština Palilula , Padinska skela , Srpskog Husarskog puka;54000;2.0;964;halooglasi;Palilula-Padinska Skela
37;Opština Zvezdara , Cvetanova ćuprija , Predraga Tomića;74000;1.5;2000;halooglasi;Zvezdara, Cvetanova ćuprija - Predraga Tomića
100;Opština Savski venac , Ekonomski fakultet , Karađorđeva;280000;5.0;2800;halooglasi;Savski venac, Ekonomski fakultet - Karađorđeva
87;Opština Zvezdara , Cvetanova ćuprija , Predraga Tomića;156000;3.0;1793;halooglasi;Zvezdara, Cvetanova ćuprija - Predraga Tomića
72;Opština Zvezdara , Đeram pijaca , Preševska;216000;3.5;3000;halooglasi;Zvezdara, Đeram pijaca - Preševska
82;Opština Novi Beograd , Stari Merkator , Otona Župančiča;230000;3.0;2805;halooglasi;Novi Beograd, Stari merkator - Otona Župančiča
39;Opština Voždovac , Lekino brdo , Garibaldijeva;147000;1.0;3769;halooglasi;Voždovac, Lekino brdo - Garibaldijeva
57;Opština Zemun , Gornji grad , Sremskih boraca;98000;2.0;1719;halooglasi;Dvosoban stan u novogradnji iz 2005
52;Opština Zemun , Zemun polje , Franje Krča;120000;3.0;2308;halooglasi;Zemun polje, trosoban uknjižen stan
49;Opština Palilula , Ruzveltova , Nikodima Milaša;147000;1.0;3000;halooglasi;Retko u ponudi,Nikodima Milaša,49m2,uknjiženo
68;Opština Čukarica , Cerak , Kosmajska;135000;3.0;1985;halooglasi;Cerak, Kosmajska, komforan trosoban stan
77;Opština Voždovac , Braće Jerković , Dragice Končar;165000;3.0;2143;halooglasi;Dragice Končar, trosoban renoviran
102;Opština Zemun , Retenzija , Bulevar Mihajla Pupina;270000;4.5;2647;halooglasi;Retenzija, 4.5, 102m2, lođa, uknjiženo
34;Opština Voždovac , Lekino brdo , Miklošićeva;99000;1.5;2912;halooglasi;Lekino brdo, Miklošićeva, 34m2
59;Opština Novi Beograd , Blok 65 , Omladinskih brigada;380000;2.0;6441;halooglasi;Tower, moderno opremljen, nameštaj u ceni, uknjiže
75;Opština Novi Beograd , Blok 63 , Nehruova;165000;2.5;2200;halooglasi;Blok 63  - 75m2  - 4 sobe
86;Opština Rakovica , Vidikovac , Susedgradska;139000;4.0;1616;halooglasi;Vidikovac, 86m2, cetvorosoban
102;Opština Novi Beograd , Ledine , Danice Kojić;159000;3.0;1569;halooglasi;Ledine, novogradnja  - Hollywood
76;Opština Novi Beograd , Blok 23 , Bulevar Milutina Milankovića;220000;3.0;2895;halooglasi;Top lokacija 3,0 sa garazom, Milutina M.
67;Opština Palilula , Višnjička Banja , Dušana Miloševića;110000;2.5;1642;halooglasi;Prodaja dvoiposobnog stana
65;Opština Novi Beograd , Blok 33 , Omladinskih brigada;169900;2.5;2614;halooglasi;Omladinskih brigada, Blok 33, Novi Beograd ID#2007
99;Opština Voždovac , Autokomanda , Vojvode Stepe;270000;4.0;2727;halooglasi;Prodajemo stan u Vojvode Stepe,99m2, Autokomanda
51;Opština Savski venac , Zeleni venac , Pop Lukina;164900;2.0;3233;halooglasi;Salonac za dnevno izdavanje 51kvm+T
48;Opština Vračar , Crveni krst , Kneza od Semberije;179000;2.0;3729;halooglasi;Vračar, Požarevačka, 48 m2
117;Opština Zvezdara , Mirijevo , Mihaila Bulgakova;204750;3.5;1750;halooglasi;Mirijevo, Mihaila Bulgakova, 117 m2
84;Opština Vračar , Kalenić pijaca , Golsvordijeva;210000;4.0;2500;halooglasi;Vracar, Golsvordijeva
58;Opština Voždovac , Vojvode Vlahovića , Nikole Beševića;59900;2.0;1033;halooglasi;Mitrovo brdo-kod Super Vera, 58m2+16m2 terasa, psu
48;Opština Rakovica , Petlovo brdo , Nićifora Ninkovića;73000;1.5;1521;halooglasi;Petlovo brdo - Nićifora Ninkovića ID#1546
129;Opština Stari grad , Dorćol , Cara Uroša;591000;4.0;4581;halooglasi;Dorćol, Cara Uroša, 129m2, novogradnja, jun 2024
47;Opština Voždovac , Dušanovac , Vojvode Đurovića;152900;2.0;3253;halooglasi;Novogradnja Voždovac 47m2 + terasa 30m2 ukjižen ID
26;Opština Zvezdara , Vukov Spomenik , Zahumska;81000;1.0;3115;halooglasi;Beograd, Vukov Spomenik, Stan, 1.0, 26m2
26;Opština Voždovac , Medaković 2 , Rastka Petrovića;63000;0.5;2423;halooglasi;Beograd, Medaković 2, Stan, 0.5, 26m2
39;Opština Novi Beograd , Blok 65 ,;176000;1.0;4629;halooglasi;Studio u West kuli
82;Opština Zvezdara , Učiteljsko naselje , Dr Velizara Kosanovića;153000;3.0;1873;halooglasi;Odličan stan u mirnom kraju
108;Opština Zvezdara , Crveni krst , Pop Stojanova;180000;3.0;1667;halooglasi;3.0 Zvezdara - Pop Stojanova 108m2+T
42;Opština Stari grad , Politika , Kondina;140000;1.5;3333;halooglasi;Stari grad, Politika, Kondina, 1.5, 42 m2
103;Opština Novi Beograd , Bežanijska kosa 2 , Peđe Milosavljevića;179000;4.0;1738;halooglasi;Bezanijska kosa II, Pedje Milosavljevica
61;Opština Čukarica , Banovo brdo , Zrmanjska;170000;2.5;2787;halooglasi;Banovo brdo, Zrmanjska
78;Opština Zvezdara , Cvetkova pijaca , Čardaklijina;179000;3.0;2295;halooglasi;Cvetkova pijaca, Cardaklijina
83;Opština Savski venac , Beograd na vodi , Bulevar Vudroa Vilsona;375000;3.0;4518;halooglasi;Beograd na vodi, Parkview, Bulevar Vudroa Vilsona
46;Opština Obrenovac , Rvati , Branislava Nušića;75000;2.0;1663;halooglasi;Obrenovac, Rvati, Branislava Nusica, 2.0, 45.10 m2
89;Opština Palilula , Centar , Bulevar despota Stefana;249000;4.0;2798;halooglasi;Centar, Bulevar despota Stefana
70;Opština Novi Beograd , Blok 23 , Bulevar Arsenija Čarnojevića;230000;3.0;3286;halooglasi;Blok 23, Bulevar Arsenija Carnojevica, 3.0, 70 m2
74;Opština Palilula , Tašmajdan , 27. marta;234000;3.0;3162;halooglasi;Tasmajdan, 27. marta, 3.0, 74 m2
52;Opština Zvezdara , Konjarnik , Ustanička;120000;2.0;2308;halooglasi;Konjarnik, Ustanicka, 2.0, 52 m2
58;Opština Palilula , Kotež , Boška Buhe;80000;2.0;1379;halooglasi;Kotez, Boska Buhe
95;Opština Zvezdara , Mirijevo , Matice Srpske;190000;6.0;2000;halooglasi;Mirijevo,  Matice srpske, mereno 137m2 ID#3600
59;Opština Palilula , Karaburma , Marijane Gregoran;112000;3.0;1898;halooglasi;Karaburma, funkcionalan trosoban stan, uknjižen
63;Opština Zvezdara , Cvetkova pijaca , Ljube Davidovića;105450;2.0;1674;halooglasi;Ljube Davidovića, Cvetkova pijaca, Zvezdara ID#119
57;Opština Savski venac , Senjak , Bulevar Vojvode Mišića;125000;2.5;2193;halooglasi;Senjak, 57m2, VIII, ta
63;Opština Novi Beograd , Hotel Jugoslavija , Klare Cetkin;183000;2.0;2905;halooglasi;Hotel YU, 63m2, pr, cg
62;Opština Čukarica , Cerak ,;132500;2.0;2137;halooglasi;Cerak Petefijeva Odličan ID#372023
61;Opština Novi Beograd , Paviljoni , General Ždanova;188900;3.5;3097;halooglasi;Stari Merkator ID#6324
54;Opština Čukarica , Sremčica , Dvoržakova;70000;2.5;1296;halooglasi;Dvoržakova, Sremčica, Čukarica ID#2210
74;Opština Stari grad , Skadarlija , Bulevar despota Stefana;196000;3.0;2649;halooglasi;Centar u blizini Skadarlije
109;Opština Stari grad , Trg Republike , Bulevar Despota Stefana;650000;4.0;5963;halooglasi;Na odličnoj lokaciji, LUX četvorosoban stan, 109 m
74;Opština Voždovac , Šumice , Mažuranićeva;210000;3.0;2838;halooglasi;Šumice, Mažuranićeva, mereno 78m2 ID#6966
57;Opština Zvezdara , Cvetkova pijaca , Vojvode Dovezenskog;159000;2.5;2789;halooglasi;Neverovatna ponuda, Mali Vračar ID#128578
46;Opština Zvezdara , Cvetkova pijaca , Vojvode Dovezenskog;135000;2.0;2935;halooglasi;Neverovatna ponuda, Mali Vračar ID#128400
58;Opština Zemun , Zemun polje , Burgerovih;87000;2.0;1500;halooglasi;Zemun - Zemun polje - 2.0 ID#19961
73;Opština Novi Beograd , Novi Merkator , Omladinskih brigada;300000;4.0;4110;halooglasi;Novi Merkator, odličan duplex
77;Opština Palilula , Borča , Julije Delere;143360;3.0;1862;halooglasi;Borča, Julije Delere, renoviran, uknj. ID#6168
183;Opština Stari grad , Centar , Dobrinjska;360000;6.0;1967;halooglasi;Andrićev venac, 183m2, IV, eg
45;Opština Novi Beograd , Blok 62 , Jurija Gagarina;110000;1.5;2444;halooglasi;Jurija Gagarina, Blok 62, jednoiposoban stan ID#43
73;Opština Novi Beograd , Blok 70 (kineski tržni centar) , Gandijeva;215000;2.5;2945;halooglasi;Blok 70, 73m2, pr, cg
74;Opština Zvezdara , Crveni krst , Vojvode Šupljikca;297000;3.0;4014;halooglasi;Crveni krst, salonac 82m2 ID#6841
41;Opština Novi Beograd , Blok 62 , Jurija Gagarina;112500;1.5;2744;halooglasi;Novi Beograd, Jurija Gagarina, Blok 62, 41m2 ID#53
75;Opština Čukarica , Golf , Kneza Višeslava;189900;3.0;2532;halooglasi;Kneza Višeslava | kod Šumarskog | 75m2
51;Opština Novi Beograd , Blok 63 , Gandijeva;123500;2.0;2422;halooglasi;Mirno okruženje u bloku 63 ID#5964
69;Opština Palilula , Profesorska kolonija , Ljubomira Stojanovića;189900;3.5;2752;halooglasi;Profesorska kolonija, 69m2, vp, cg
83;Opština Novi Beograd , Blok 65 , Bulevar heroja sa Košara;295000;3.0;3554;halooglasi;Blok 65 Bulevar heroja sa Košara 83m2
57;Opština Novi Beograd , Blok 19a , Milentija Popovića;180000;2.5;3158;halooglasi;Blok 19a, Milentija Popovića ID#1581
42;Opština Zemun , Zemunske kapije , Šumadijska;139500;1.5;3321;halooglasi;Luksuzan  stan , Zemunske kapije ID#7428
86;Opština Zvezdara , Olimp , Bulevar Kralja Aleksandra;219900;3.5;2557;halooglasi;Savršen stan Bulevar Kralja Aleksandra ID#5724
40;Opština Zemun , Zemun polje ,;65900;1.5;1648;halooglasi;Zemun Polje ID#6124
55;Opština Čukarica , Bele vode , Bogdana Velaševića;110000;2.5;2000;halooglasi;Bogdana Velaševića, Bele vode, Čukarica ID#2208
37;Opština Voždovac , Trošarina , Pazinska;107500;1.5;2905;halooglasi;Trošarina, Pazinska, 37m2, 1.5 ID#2447
160;Opština Zvezdara , Zvezdarska šuma , Bore Prodanovića;340000;5.0;2125;halooglasi;Zvezdarska suma, Bore Prodanovica, 5.0, 160 m2
87;Opština Zemun , Meandri , Rade Končara;226200;4.0;2600;halooglasi;Rade Končara, Meandri, Zemun ID#1859
110;Opština Savski venac , Beograđanka , Kraljice Natalije;340000;4.0;3091;halooglasi;Terazije, 110m2, IV, eg
88;Opština Voždovac , Kumodraž , Bulevar Peka Dapčevića;140000;3.0;1591;halooglasi;Farmaceutski fakultet, 88m2, IV, cg,
29;Opština Stari grad , Dorćol , Skender Begova;103240;1.0;3560;halooglasi;Dorćol, odlična lokacija, 29m2 ID#7689
53;Opština Zvezdara , Kluz , Matice srpske;125000;2.5;2358;halooglasi;Namešten stan, top lokacija,Zvezdara/Kluz parking
141;Opština Savski venac , Beograd na vodi , Bulevar Vudroa Vilsona;602888;3.0;4276;halooglasi;BW Queen's Park, penthaus ID#2344
87;Opština Savski venac , Beograd na vodi , Bulevar Vudroa Vilsona;793888;3.0;9125;halooglasi;Kula, pogled na ceo grad, specijalna ponuda ID#234
69;Opština Čukarica , Banovo brdo , Karpoševa;195111;2.5;2850;halooglasi;Banovo Brdo, Karpoševa lux – 68.46m2- Novogradnja.
65;Opština Čukarica , Bele vode , Leposave Mihailović;135000;2.5;2077;halooglasi;Bele vode
53;Opština Voždovac , Trošarina , Stražilovska;175000;2.0;3302;halooglasi;Lux stan na top lokaciji ID#127241
128;Opština Stari grad , Dorćol , Cara Uroša;489181;4.0;3850;halooglasi;Dorćol, Cara uroša, 127m2 ID#68751
55;Opština Voždovac , Braće Jerković , Braće Jerković;135000;2.0;2455;halooglasi;Lux stan, odmah useljiv ID#127474
59;Opština Rakovica , Petlovo brdo , Mrakovička;100000;2.0;1695;halooglasi;Petlovo brdo, Mrakovička, useljiv stan
56;Opština Zemun , Altina , Stojana Pačova;110560;2.0;2000;halooglasi;Stojana Pačova, Altina, Zemun ID#1628
60;Opština Zemun , Altina , Stojana Pačova;119640;2.0;1998;halooglasi;Stojana Pačova, Altina, Zemun ID#1626
57;Opština Čukarica , Bele vode , Milana Šarca;110000;2.0;1930;halooglasi;Odličan 2.0 stan 57 m2 + terasa 15m2 ID#1303
26;Opština Čukarica , Bele vode , Milana Šarca;42000;2.0;1615;halooglasi;Bele Vode 1.5 stan ID#1304
30;Opština Zvezdara , Mirijevo , Milićeva;69000;1.5;2300;halooglasi;Mirijevo namešten uknjižen 1.5 stan ID#1310
46;Opština Rakovica , Miljakovac , Borska;96900;2.5;2107;halooglasi;Miljakovac Borska 2,5 odlican
89;Opština Zemun , Batajnica , Sevastokratora Vlatka;180000;3.5;2022;halooglasi;Batajnica, 89m2, 3.5 ID#2064
94;Opština Zemun , Batajnica , Kralja Radoslava;130000;3.5;1383;halooglasi;Batajnica, Kralja Radoslava, 94m2, 3.5 ID#2211
68;Opština Zemun , Batajnica , Ratarska;135000;2.5;1985;halooglasi;Batajnica, 68m2, 2.5. Duplex u nizu ID#2299
66;Opština Palilula , Zira , Cvijićeva;199000;3.0;3015;halooglasi;TC Zira, Cvijićeva, 3.0, 66m2 ID#2374
72;Opština Zemun , Batajnica , Dimitrija Lazarova Raše;122400;2.5;1700;halooglasi;Batajnica, 72m2, pr, eg
25;Opština Palilula , Kotež , Велетинска 13Б;45000;1.0;1800;halooglasi;Гарсоњера Котеж
76;Opština Rakovica , Petlovo brdo , Nićifora Ninkovića;133000;3.0;1750;halooglasi;Petlovo brdo, 76kvm + 36kvm + dvorište
51;Opština Palilula , Višnjička Banja , Višnjički venac;99000;1.5;1941;halooglasi;Višnjička Banja, crvene fas.cigle, T, topla voda..
53;Opština Voždovac , Bulevar oslobođenja , Milice Milojković;175000;2.0;3302;halooglasi;Milice Milojković Bulevar oslobođenja Voždovac ...
27;Opština Stari grad , Skadarlija , Skadarska;110000;1.0;4074;halooglasi;Skadarlija, bez ulaganja
225;Opština Savski venac , Dedinje , Kronštatska;650000;4.0;2889;halooglasi;Dedinje, lux, dupleks
20;Opština Rakovica , Miljakovac , Stevana Opačića;44000;0.5;2200;halooglasi;Uknjižena garsonjera
76;Opština Rakovica , Petlovo brdo , Hablova;114000;2.5;1500;halooglasi;Petlovo brdo, Hablova
54;Opština Čukarica , Železnik , Radnih akcija;98000;2.5;1815;halooglasi;Čukarica-Železnik-2.5 Radnih akcija
53;Opština Zemun , Gornji grad , Šilerova;127500;2.0;2406;halooglasi;Šilerova, Gornji grad, Zemun
64;Opština Zemun , Zemun polje , Franje Krča;98000;2.5;1531;halooglasi;Zemun polje, Franje Krča 64m2, Kompletno namešten
48;Opština Zvezdara , Olimp , Milana Rakića;120000;2.0;2500;halooglasi;Stan u mirnom delu Zvezdare u blizini Olimpa ID#12
44;Opština Palilula , Karaburma , Salvadora Aljendea;110000;1.5;2500;halooglasi;Karaburma-T.C.Merkur, 44m2, III, ta
78;Opština Vračar , Hram svetog Save , Šumatovačka;240000;3.0;3077;halooglasi;Kod Hrama, 78m2, II, cg
140;Opština Čukarica , Sunčana padina , Mladenovačka;350000;6.0;2500;halooglasi;Sunčana padina - uknjižen ID#6959
114;Opština Voždovac , Lekino brdo , Trebinjska;256000;3.0;2246;halooglasi;Lekino brdo, 114m2, premijum ponuda ID#1633
171;Opština Vračar , Slavija , Nemanjina;600000;6.0;3509;halooglasi;Autentičan salonac, Slavija
198;Opština Vračar , Bulevar kralja Aleksandra , Kralja Milana;459000;4.0;2318;halooglasi;Autentičan salonac
115;Opština Savski venac , Dedinje , Borivoja Drobnjakovića;319000;4.0;2774;halooglasi;Dedinje, Kronštatska, parking
90;Opština Novi Beograd , Blok 23 , Milutina Milankovića;224000;3.5;2489;halooglasi;Blok 23 Milutina Milankovića
85;Opština Savski venac , Klinički centar , Kneza Miloša;189000;4.0;2224;halooglasi;Stan u centru Beograda ID#1045
42;Opština Barajevo , Gaj , Cara Lazara;39500;1.0;940;halooglasi;Ušuškan stan u naselju Gaj ID#1064
29;Opština Čukarica , Bele vode , Kraljevačkih Žrtava;58500;0.5;2017;halooglasi;Garsonjera na Belim vodama ID#1075
68;Opština Palilula , Kotež , Augusta Šenoe;98000;3.0;1441;halooglasi;Stan CENTAR Koteza 68m2 3.0
58;Opština Voždovac , Jajinci , Draginje Radovanović;155000;2.0;2672;halooglasi;Jajinci - Draginje Radovanović sa garažom
68;Opština Vračar , Kalenić pijaca , Cara Nikolaja II;249000;2.0;3662;halooglasi;2.0 Cara Nikolaja II, kod Platoa ID#1838
84;Opština Vračar , Južni bulevar , Južni Bulevar;260000;3.0;3095;halooglasi;3.0 jVračar, Južni bulevar , mogućnost kupovine ga
33;Opština Novi Beograd , YUBC , Bulevar Mihajla Pupina;169000;1.5;5121;halooglasi;YUBC - 33kvm i 13kvm garažno mesto
31;Opština Savski venac , Senjak , Vojislava Vučkovića;79900;1.0;2577;halooglasi;Retko u ponudi funkcionalan 1.0 stan na Senjaku
164;Opština Stari grad , Kosančićev venac , Pop Lukina;738000;6.0;4500;halooglasi;Kosančićev venac, jedinstvena prilika ID#94497
40;Opština Stari grad , Centar , Bulevar Despota Stefana;90000;2.0;2250;halooglasi;Botanička bašta ID#127190
98;Opština Čukarica , Cerak , Šavnička;117500;3.5;1199;halooglasi;Dvoetažni stan na Ceraku ID#126668
48;Opština Vračar , Centar , Požarevačka;179000;2.0;3729;halooglasi;Odličan stan na top lokaciji ID#126863
73;Opština Voždovac , TC Stadion , Ignjata Joba;222000;3.0;3041;halooglasi;Stan na top lokaciji ID#128293
51;Opština Zemun , Zemun Bačka;122000;2.5;2392;halooglasi;Zemun, Bačka, dvoiposoban 51m2, novogradnja
68;Opština Zemun , Batajnica , Milice Rakić;115000;2.5;1691;halooglasi;Batajnica, Milice Rakić
67;Opština Novi Beograd , Dr Ivana Ribara , Dr Ivana Ribara;150000;2.5;2239;halooglasi;Dr Ivana Ribara, Blok 71, Savski deo
